999
361
290
494
625
784
529
903
435
147
679
0
501
940
735
233
304
140
266
778
117
798
713
209
550
964
809
273
92
941
994
362
497
939
420
104
865
670
987
336
604
262
65
375
80
526
897
237
144
862
193
563
669
310
37
744
482
817
47
26
279
559
534
692
727
469
765
29
597
592
152
122
230
771
841
383
448
948
255
124
78
298
578
428
960
36
545
488
519
728
656
42
287
779
175
785
333
637
243
491
829
137
176
413
674
995
157
958
891
620
431
916
204
643
989
180
405
474
633
971
814
75
407
292
443
796
272
847
952
446
531
161
575
857
141
782
411
321
318
40
937
876
585
113
810
792
650
725
100
661
276
373
702
128
289
59
613
773
540
319
451
913
934
166
895
363
1
379
437
344
975
693
93
62
324
710
663
877
929
772
607
371
655
126
601
896
815
756
389
282
716
734
922
249
133
606
107
430
114
849
638
676
512
548
340
555
450
408
329
908
417
983
188
159
303
739
103
346
845
898
101
190
846
38
800
926
184
834
907
640
471
768
28
326
254
593
644
807
325
611
146
39
440
138
614
899
523
789
558
900
577
499
972
33
859
240
205
178
3
394
608
511
919
955
636
667
5
911
953
991
338
770
780
757
949
830
731
923
690
832
94
743
381
947
409
496
850
134
783
695
66
342
314
459
741
53
41
610
218
703
86
556
769
9
148
565
410
740
316
377
629
187
945
794
388
313
181
813
854
382
485
85
291
537
622
600
142
936
449
978
495
871
869
532
490
232
392
660
211
799
280
227
478
627
804
662
457
423
132
256
201
616
510
549
623
541
863
786
522
416
591
603
151
521
546
602
19
223
238
720
31
880
696
573
67
186
48
341
701
984
198
618
288
970
599
906
212
933
353
364
595
749
755
111
74
35
557
215
722
425
307
553
648
281
560
738
115
668
836
241
665
566
22
120
775
654
492
554
985
712
130
801
631
605
988
179
851
248
698
466
475
666
683
852
754
270
172
351
842
998
564
359
118
793
385
162
234
787
892
707
816
678
453
412
214
881
833
766
355
260
764
79
986
271
861
751
380
781
297
582
981
160
311
315
982
856
259
102
835
708
872
165
681
943
596
76
154
199
365
84
197
487
400
463
108
973
368
503
302
944
588
873
229
63
403
295
935
305
173
158
774
226
415
533
69
406
358
528
580
308
267
581
51
711
268
761
438
647
680
20
997
251
210
615
452
18
996
508
216
470
639
570
543
721
422
821
571
339
838
969
177
498
236
954
455
418
587
795
904
95
584
889
386
105
217
885
530
473
705
788
317
366
505
514
684
745
334
421
924
206
191
58
369
384
539
17
484
387
500
709
50
714
356
239
726
14
840
687
507
649
763
688
853
902
506
70
164
742
208
64
653
43
221
586
269
824
990
109
979
16
748
691
552
568
822
942
44
299
472
163
274
993
99
504
802
493
12
460
465
202
860
481
169
49
252
567
426
905
200
424
395
71
171
729
747
589
244
149
777
228
330
391
598
827
675
909
10
257
820
89
432
645
125
286
45
992
732
399
967
910
54
145
977
858
390
886
805
189
312
464
551
839
894
427
477
476
808
619
752
222
509
32
441
682
24
242
119
803
704
253
486
893
309
220
82
797
372
963
502
959
123
135
883
806
136
524
156
275
715
671
23
762
219
759
489
925
34
378
870
258
950
72
966
110
296
962
419
454
875
398
81
583
335
520
628
927
264
350
462
609
143
968
116
767
436
4
374
733
7
434
750
758
246
791
831
278
525
231
8
518
442
651
293
301
746
96
527
776
706
837
196
574
88
174
658
112
632
561
347
192
930
235
15
322
882
185
55
928
594
536
812
576
724
951
848
467
890
447
914
818
354
664
915
393
77
542
90
56
874
790
612
932
843
370
686
30
917
921
634
401
736
956
980
68
25
183
168
642
60
719
811
938
376
826
547
961
819
828
912
538
479
27
685
689
285
866
46
946
57
965
590
515
737
864
513
129
617
630
657
6
468
2
730
855
700
760
579
300
641
263
884
250
331
349
367
203
920
879
348
245
265
194
83
345
155
91
328
170
21
957
569
294
626
646
621
823
480
753
150
483
87
516
517
974
397
677
139
878
224
825
635
13
659
52
901
868
867
544
444
337
332
283
844
694
195
931
887
445
652
697
73
717
976
429
261
439
572
888
121
323
127
97
11
153
167
699
433
320
624
402
61
458
343
414
131
352
306
918
673
277
672
225
207
535
182
357
562
327
284
723
404
247
360
456
98
461
106
396
718
213
